https://www.aozora.gr.jp/gaiji/1-91/1-91-80.png,「ころもへん＋韋」、第3水準1-91-80
https://www.aozora.gr.jp/gaiji/1-14/1-14-62.png,「坐＋りっとう」、第3水準1-14-62、52-2
https://www.aozora.gr.jp/gaiji/1-91/1-91-44.png,「くさかんむり／（酉＋隹）／れんが」、第3水準1-91-44
https://www.aozora.gr.jp/gaiji/1-92/1-92-38.png,「足へん＋禹」、第3水準1-92-38
https://www.aozora.gr.jp/gaiji/2-04/2-04-51.png,「單＋展」、第4水準2-4-51
https://www.aozora.gr.jp/gaiji/2-79/2-79-88.png,「火＋稻のつくり」、第4水準2-79-88
https://www.aozora.gr.jp/gaiji/1-87/1-87-64.png,「諂のつくり＋炎」、第3水準1-87-64
https://www.aozora.gr.jp/gaiji/2-12/2-12-85.png,「晉＋戈」、第4水準2-12-85
https://www.aozora.gr.jp/gaiji/1-89/1-89-17.png,「龍／石」、第3水準1-89-17
https://www.aozora.gr.jp/gaiji/1-14/1-14-75.png,「鈞のつくり」、第3水準1-14-75
https://www.aozora.gr.jp/gaiji/1-88/1-88-08.png,「王＋其」、第3水準1-88-8
https://www.aozora.gr.jp/gaiji/1-89/1-89-10.png,「石＋昜」、第3水準1-89-10
https://www.aozora.gr.jp/gaiji/1-92/1-92-19.png,「言＋焦」、第3水準1-92-19
https://www.aozora.gr.jp/gaiji/1-94/1-94-05.png,「景＋頁」、第3水準1-94-5
https://www.aozora.gr.jp/gaiji/1-90/1-90-16.png,「榮」の「木」に代えて「糸」、第3水準1-90-16、90-2
https://www.aozora.gr.jp/gaiji/1-90/1-90-17.png,「糸＋兼」、第3水準1-90-17
https://www.aozora.gr.jp/gaiji/1-94/1-94-08.png,「風＋（火／（火＋火）」、第3水準1-94-8
https://www.aozora.gr.jp/gaiji/1-90/1-90-92.png,「くさかんむり／宛」、第3水準1-90-92
https://www.aozora.gr.jp/gaiji/1-89/1-89-76.png,「竹かんむり／祿」、第3水準1-89-76
https://www.aozora.gr.jp/gaiji/1-84/1-84-17.png,「研のつくり」、第3水準1-84-17
https://www.aozora.gr.jp/gaiji/1-93/1-93-66.png,「奚＋隹」、第3水準1-93-66
https://www.aozora.gr.jp/gaiji/2-79/2-79-45.png,「さんずい＋闊」、第4水準2-79-45
https://www.aozora.gr.jp/gaiji/1-86/1-86-47.png,「低のつくり」、第3水準1-86-47
https://www.aozora.gr.jp/gaiji/1-91/1-91-24.png,「くさかんむり／惠」、第3水準1-91-24
https://www.aozora.gr.jp/gaiji/2-79/2-79-06.png,「さんずい＋氣」、第4水準2-79-6
https://www.aozora.gr.jp/gaiji/2-87/2-87-81.png,「虫＋厨」、第4水準2-87-81
https://www.aozora.gr.jp/gaiji/1-94/1-94-63.png,「空＋鳥」、第3水準1-94-63
https://www.aozora.gr.jp/gaiji/1-94/1-94-27.png,「髟／兵」、第3水準1-94-27
https://www.aozora.gr.jp/gaiji/1-14/1-14-94.png,「口＋耳」、第3水準1-14-94
https://www.aozora.gr.jp/gaiji/2-04/2-04-80.png,「土へん＋守」、第4水準2-4-80
https://www.aozora.gr.jp/gaiji/2-92/2-92-73.png,「厭／（餮－殄）」、第4水準2-92-73
https://www.aozora.gr.jp/gaiji/2-93/2-93-25.png,「髟／眞」、第4水準2-93-25
https://www.aozora.gr.jp/gaiji/2-80/2-80-80.png,「琴」の「今」に代えて「木」、第4水準2-80-80
https://www.aozora.gr.jp/gaiji/1-15/1-15-02.png,「口＋多」、第3水準1-15-2
https://www.aozora.gr.jp/gaiji/2-81/2-81-42.png,「やまいだれ＋低のつくり」、第4水準2-81-42
https://www.aozora.gr.jp/gaiji/2-93/2-93-77.png,「魚＋澁のつくり」、第4水準2-93-77
https://www.aozora.gr.jp/gaiji/1-03/1-03-27.png,蛇の目、1-3-27
https://www.aozora.gr.jp/gaiji/1-86/1-86-72.png,「さんずい＋邑」、第3水準1-86-72
https://www.aozora.gr.jp/gaiji/1-87/1-87-52.png,「睹のつくり／火」、第3水準1-87-52
https://www.aozora.gr.jp/gaiji/1-09/1-09-81.png,ダイエレシス付きU小文字
https://www.aozora.gr.jp/gaiji/1-09/1-09-56.png,サーカムフレックスアクセント付きA小文字
https://www.aozora.gr.jp/gaiji/2-78/2-78-89.png,「さんずい＋胥」、第4水準2-78-89
https://www.aozora.gr.jp/gaiji/1-93/1-93-80.png,「革＋堂」、第3水準1-93-80
https://www.aozora.gr.jp/gaiji/1-91/1-91-11.png,「くさかんむり／威」、第3水準1-91-11
https://www.aozora.gr.jp/gaiji/1-88/1-88-24.png,「王＋二点しんにょうの連」、第3水準1-88-24
https://www.aozora.gr.jp/gaiji/1-86/1-86-86.png,「水／（水＋水）」、第3水準1-86-86
https://www.aozora.gr.jp/gaiji/1-84/1-84-27.png,「碌のつくり」、第3水準1-84-27
https://www.aozora.gr.jp/gaiji/2-79/2-79-21.png,「さんずい＋肅」、第4水準2-79-21
https://www.aozora.gr.jp/gaiji/1-15/1-15-79.png,「女＋以」、第3水準1-15-79
https://www.aozora.gr.jp/gaiji/1-92/1-92-53.png,「二点しんにょう＋台」、第3水準1-92-53
https://www.aozora.gr.jp/gaiji/1-15/1-15-06.png,「口＋奄」、第3水準1-15-6
https://www.aozora.gr.jp/gaiji/1-07/1-07-88.png,3分の1、1-7-88
https://www.aozora.gr.jp/gaiji/2-92/2-92-35.png,「風にょう＋炎」、第4水準2-92-35
https://www.aozora.gr.jp/gaiji/1-87/1-87-71.png,「特のへん＋廴＋聿」、第3水準1-87-71
https://www.aozora.gr.jp/gaiji/1-87/1-87-89.png,「王＋民」、第3水準1-87-89
https://www.aozora.gr.jp/gaiji/1-14/1-14-88.png,「口＋它」、第3水準1-14-88
https://www.aozora.gr.jp/gaiji/1-86/1-86-31.png,「欸」の「ム」に代えて「ヒ」、第3水準1-86-31
https://www.aozora.gr.jp/gaiji/1-92/1-92-88.png,「「饂」の「食へん」に代えて「酉」」、第3水準1-92-88
https://www.aozora.gr.jp/gaiji/1-84/1-84-54.png,「りっしんべん＋尚」、第3水準1-84-54
https://www.aozora.gr.jp/gaiji/2-86/2-86-12.png,「くさかんむり／艮」、第4水準2-86-12
https://www.aozora.gr.jp/gaiji/2-83/2-83-13.png,「穴／牛」、第4水準2-83-13
https://www.aozora.gr.jp/gaiji/1-06/1-06-92.png,小書き片仮名ル、1-6-92
https://www.aozora.gr.jp/gaiji/1-84/1-84-34.png,「彳＋扁」、第3水準1-84-34
https://www.aozora.gr.jp/gaiji/2-83/2-83-13.png,「穴かんむり／牛」、第4水準2-83-13
https://www.aozora.gr.jp/gaiji/1-15/1-15-68.png,「土＋盧」、第3水準1-15-68
https://www.aozora.gr.jp/gaiji/1-15/1-15-19.png,「口＋敢」、第3水準1-15-19
https://www.aozora.gr.jp/gaiji/2-79/2-79-05.png,「さんずい＋鶲のへん」、第4水準2-79-5
https://www.aozora.gr.jp/gaiji/1-15/1-15-80.png,「女＋朱」、第3水準1-15-80
https://www.aozora.gr.jp/gaiji/2-86/2-86-78.png,「「蔭」の「陰のつくり」に代えて「人がしら／髟のへん」、第4水準2-86-78
https://www.aozora.gr.jp/gaiji/1-03/1-03-26.png,丸中黒、1-3-26
https://www.aozora.gr.jp/gaiji/1-06/1-06-80.png,小書き片仮名ス、1-6-80
